Joint1(deg),Joint2(deg),Joint3(deg),Joint4(deg),Joint5(deg),Joint6(deg)
-9.40,56.75,-50.35,-32.76,-73.30,-1.10
-9.40,56.75,-50.35,-32.76,-73.30,-1.10
-9.31,56.91,-50.27,-32.75,-73.37,-1.11
-9.31,56.91,-50.27,-32.75,-73.37,-1.11
-9.31,56.91,-50.27,-32.75,-73.37,-1.11
-9.31,56.91,-50.27,-32.75,-73.37,-1.11
-9.67,56.80,-50.30,-32.70,-73.05,-1.14
-9.67,56.80,-50.30,-32.70,-73.05,-1.14
-9.67,56.80,-50.30,-32.70,-73.05,-1.14
-9.67,56.80,-50.30,-32.70,-73.05,-1.14
-10.12,56.58,-50.39,-32.64,-72.65,-1.17
-10.12,56.58,-50.39,-32.64,-72.65,-1.17
-10.12,56.58,-50.39,-32.64,-72.65,-1.17
-10.12,56.58,-50.39,-32.64,-72.65,-1.17
-10.56,56.32,-50.50,-32.59,-72.24,-1.19
-10.56,56.32,-50.50,-32.59,-72.24,-1.19
-10.56,56.32,-50.50,-32.59,-72.24,-1.19
-10.56,56.32,-50.50,-32.59,-72.24,-1.19
-10.92,56.12,-50.59,-32.55,-71.93,-1.20
-10.92,56.12,-50.59,-32.55,-71.93,-1.20
-10.92,56.12,-50.59,-32.55,-71.93,-1.20
-10.92,56.12,-50.59,-32.55,-71.93,-1.20
-11.12,56.03,-50.63,-32.53,-71.74,-1.21
-11.12,56.03,-50.63,-32.53,-71.74,-1.21
-11.12,56.03,-50.63,-32.53,-71.74,-1.21
-11.12,56.03,-50.63,-32.53,-71.74,-1.21
-10.97,56.18,-50.55,-32.53,-71.88,-1.21
-10.97,56.18,-50.55,-32.53,-71.88,-1.21
-10.97,56.18,-50.55,-32.53,-71.88,-1.21
-10.97,56.18,-50.55,-32.53,-71.88,-1.21
-11.14,56.33,-50.46,-32.50,-71.71,-1.24
-11.14,56.33,-50.46,-32.50,-71.71,-1.24
-11.14,56.33,-50.46,-32.50,-71.71,-1.24
-11.14,56.33,-50.46,-32.50,-71.71,-1.24
-11.38,56.48,-50.35,-32.46,-71.48,-1.25
-11.38,56.48,-50.35,-32.46,-71.48,-1.25
-11.38,56.48,-50.35,-32.46,-71.48,-1.25
-11.38,56.48,-50.35,-32.46,-71.48,-1.25
-11.67,56.63,-50.24,-32.43,-71.21,-1.27
-11.67,56.63,-50.24,-32.43,-71.21,-1.27
-11.67,56.63,-50.24,-32.43,-71.21,-1.27
-11.67,56.63,-50.24,-32.43,-71.21,-1.27
-11.98,56.76,-50.12,-32.41,-70.92,-1.28
-11.98,56.76,-50.12,-32.41,-70.92,-1.28
-11.98,56.76,-50.12,-32.41,-70.92,-1.28
-11.98,56.76,-50.12,-32.41,-70.92,-1.28
-12.30,56.89,-50.01,-32.39,-70.62,-1.29
-12.30,56.89,-50.01,-32.39,-70.62,-1.29
-12.30,56.89,-50.01,-32.39,-70.62,-1.29
-12.30,56.89,-50.01,-32.39,-70.62,-1.29
-12.03,56.80,-50.11,-32.39,-70.86,-1.29
-12.03,56.80,-50.11,-32.39,-70.86,-1.29
-12.03,56.80,-50.11,-32.39,-70.86,-1.29
-12.03,56.80,-50.11,-32.39,-70.86,-1.29
-12.28,56.70,-50.15,-32.36,-70.62,-1.31
-12.28,56.70,-50.15,-32.36,-70.62,-1.31
-12.28,56.70,-50.15,-32.36,-70.62,-1.31
-12.28,56.70,-50.15,-32.36,-70.62,-1.31
-12.62,56.43,-50.27,-32.32,-70.28,-1.33
-12.62,56.43,-50.27,-32.32,-70.28,-1.33
-12.62,56.43,-50.27,-32.32,-70.28,-1.33
-12.62,56.43,-50.27,-32.32,-70.28,-1.33
-12.99,56.10,-50.43,-32.29,-69.92,-1.35
-12.99,56.10,-50.43,-32.29,-69.92,-1.35
-12.99,56.10,-50.43,-32.29,-69.92,-1.35
-12.99,56.10,-50.43,-32.29,-69.92,-1.35
-13.31,55.81,-50.57,-32.26,-69.61,-1.36
-13.31,55.81,-50.57,-32.26,-69.61,-1.36
-13.31,55.81,-50.57,-32.26,-69.61,-1.36
-13.31,55.81,-50.57,-32.26,-69.61,-1.36
-13.50,55.65,-50.65,-32.25,-69.42,-1.37
-13.50,55.65,-50.65,-32.25,-69.42,-1.37
-13.50,55.65,-50.65,-32.25,-69.42,-1.37
-13.50,55.65,-50.65,-32.25,-69.42,-1.37
-13.56,55.61,-50.67,-32.24,-69.36,-1.37
-13.56,55.61,-50.67,-32.24,-69.36,-1.37
-13.56,55.61,-50.67,-32.24,-69.36,-1.37
-13.56,55.61,-50.67,-32.24,-69.36,-1.37
-13.59,55.80,-50.57,-32.22,-69.33,-1.38
-13.59,55.80,-50.57,-32.22,-69.33,-1.38
-13.59,55.80,-50.57,-32.22,-69.33,-1.38
-13.59,55.80,-50.57,-32.22,-69.33,-1.38
-13.77,55.95,-50.46,-32.19,-69.17,-1.40
-13.77,55.95,-50.46,-32.19,-69.17,-1.40
-13.77,55.95,-50.46,-32.19,-69.17,-1.40
-13.77,55.95,-50.46,-32.19,-69.17,-1.40
-14.00,56.11,-50.35,-32.17,-68.96,-1.41
-14.00,56.11,-50.35,-32.17,-68.96,-1.41
-14.00,56.11,-50.35,-32.17,-68.96,-1.41
-14.00,56.11,-50.35,-32.17,-68.96,-1.41
-14.28,56.26,-50.23,-32.15,-68.71,-1.42
-14.28,56.26,-50.23,-32.15,-68.71,-1.42
-14.28,56.26,-50.23,-32.15,-68.71,-1.42
-14.28,56.26,-50.23,-32.15,-68.71,-1.42
-14.57,56.40,-50.12,-32.13,-68.45,-1.43
-14.57,56.40,-50.12,-32.13,-68.45,-1.43
-14.57,56.40,-50.12,-32.13,-68.45,-1.43
-14.57,56.40,-50.12,-32.13,-68.45,-1.43
-14.85,56.53,-50.01,-32.12,-68.20,-1.43
-14.85,56.53,-50.01,-32.12,-68.20,-1.43
-14.85,56.53,-50.01,-32.12,-68.20,-1.43
-14.85,56.53,-50.01,-32.12,-68.20,-1.43
-14.64,56.42,-50.11,-32.12,-68.37,-1.44
-14.64,56.42,-50.11,-32.12,-68.37,-1.44
-14.64,56.42,-50.11,-32.12,-68.37,-1.44
-14.64,56.42,-50.11,-32.12,-68.37,-1.44
-14.84,56.18,-50.21,-32.15,-68.14,-1.46
-14.84,56.18,-50.21,-32.15,-68.14,-1.46
-14.84,56.18,-50.21,-32.15,-68.14,-1.46
-14.84,56.18,-50.21,-32.15,-68.14,-1.46
-15.10,55.78,-50.39,-32.20,-67.85,-1.47
-15.10,55.78,-50.39,-32.20,-67.85,-1.47
-15.10,55.78,-50.39,-32.20,-67.85,-1.47
-15.10,55.78,-50.39,-32.20,-67.85,-1.47
-15.36,55.34,-50.59,-32.25,-67.56,-1.48
-15.36,55.34,-50.59,-32.25,-67.56,-1.48
-15.36,55.34,-50.59,-32.25,-67.56,-1.48
-15.36,55.34,-50.59,-32.25,-67.56,-1.48
-15.57,54.99,-50.76,-32.30,-67.32,-1.48
-15.57,54.99,-50.76,-32.30,-67.32,-1.48
-15.57,54.99,-50.76,-32.30,-67.32,-1.48
-15.57,54.99,-50.76,-32.30,-67.32,-1.48
-15.68,54.82,-50.83,-32.32,-67.18,-1.49
-15.68,54.82,-50.83,-32.32,-67.18,-1.49
-15.68,54.82,-50.83,-32.32,-67.18,-1.49
-15.68,54.82,-50.83,-32.32,-67.18,-1.49
-15.60,55.04,-50.73,-32.29,-67.28,-1.49
-15.60,55.04,-50.73,-32.29,-67.28,-1.49
-15.60,55.04,-50.73,-32.29,-67.28,-1.49
-15.60,55.04,-50.73,-32.29,-67.28,-1.49
-15.74,54.98,-50.75,-32.29,-67.11,-1.51
-15.74,54.98,-50.75,-32.29,-67.11,-1.51
-15.74,54.98,-50.75,-32.29,-67.11,-1.51
-15.74,54.98,-50.75,-32.29,-67.11,-1.51
-15.94,54.76,-50.85,-32.32,-66.86,-1.52
-15.94,54.76,-50.85,-32.32,-66.86,-1.52
-15.94,54.76,-50.85,-32.32,-66.86,-1.52
-15.94,54.76,-50.85,-32.32,-66.86,-1.52
-16.15,54.48,-50.97,-32.36,-66.58,-1.53
-16.15,54.48,-50.97,-32.36,-66.58,-1.53
-16.15,54.48,-50.97,-32.36,-66.58,-1.53
-16.15,54.48,-50.97,-32.36,-66.58,-1.53
-16.33,54.23,-51.09,-32.40,-66.34,-1.53
-16.33,54.23,-51.09,-32.40,-66.34,-1.53
-16.33,54.23,-51.09,-32.40,-66.34,-1.53
-16.33,54.23,-51.09,-32.40,-66.34,-1.53
-16.44,54.10,-51.14,-32.42,-66.20,-1.53
-16.44,54.10,-51.14,-32.42,-66.20,-1.53
-16.44,54.10,-51.14,-32.42,-66.20,-1.53
-16.44,54.10,-51.14,-32.42,-66.20,-1.53
-16.34,54.24,-51.09,-32.40,-66.34,-1.53
-16.34,54.24,-51.09,-32.40,-66.34,-1.53
-16.34,54.24,-51.09,-32.40,-66.34,-1.53
-16.34,54.24,-51.09,-32.40,-66.34,-1.53
-16.45,54.32,-51.06,-32.38,-66.23,-1.54
-16.45,54.32,-51.06,-32.38,-66.23,-1.54
-16.45,54.32,-51.06,-32.38,-66.23,-1.54
-16.45,54.32,-51.06,-32.38,-66.23,-1.54
-16.67,54.23,-51.16,-32.40,-66.01,-1.55
-16.67,54.23,-51.16,-32.40,-66.01,-1.55
-16.67,54.23,-51.16,-32.40,-66.01,-1.55
-16.67,54.23,-51.16,-32.40,-66.01,-1.55
-16.95,54.05,-51.31,-32.43,-65.73,-1.55
-16.95,54.05,-51.31,-32.43,-65.73,-1.55
-16.95,54.05,-51.31,-32.43,-65.73,-1.55
-16.95,54.05,-51.31,-32.43,-65.73,-1.55
-17.23,53.84,-51.48,-32.46,-65.45,-1.56
-17.23,53.84,-51.48,-32.46,-65.45,-1.56
-17.23,53.84,-51.48,-32.46,-65.45,-1.56
-17.23,53.84,-51.48,-32.46,-65.45,-1.56
-17.46,53.68,-51.62,-32.49,-65.22,-1.56
-17.46,53.68,-51.62,-32.49,-65.22,-1.56
-17.46,53.68,-51.62,-32.49,-65.22,-1.56
-17.46,53.68,-51.62,-32.49,-65.22,-1.56
-17.47,53.69,-51.61,-32.48,-65.22,-1.56
-17.47,53.69,-51.61,-32.48,-65.22,-1.56
-17.47,53.69,-51.61,-32.48,-65.22,-1.56
-17.47,53.69,-51.61,-32.48,-65.22,-1.56
-17.54,53.72,-51.60,-32.52,-65.11,-1.57
-17.54,53.72,-51.60,-32.52,-65.11,-1.57
-17.54,53.72,-51.60,-32.52,-65.11,-1.57
-17.54,53.72,-51.60,-32.52,-65.11,-1.57
-17.66,53.49,-51.72,-32.63,-64.93,-1.58
-17.66,53.49,-51.72,-32.63,-64.93,-1.58
-17.66,53.49,-51.72,-32.63,-64.93,-1.58
-17.66,53.49,-51.72,-32.63,-64.93,-1.58
-17.80,53.13,-51.91,-32.79,-64.70,-1.58
-17.80,53.13,-51.91,-32.79,-64.70,-1.58
-17.80,53.13,-51.91,-32.79,-64.70,-1.58
-17.80,53.13,-51.91,-32.79,-64.70,-1.58
-17.94,52.77,-52.09,-32.95,-64.49,-1.58
-17.94,52.77,-52.09,-32.95,-64.49,-1.58
-17.94,52.77,-52.09,-32.95,-64.49,-1.58
-17.94,52.77,-52.09,-32.95,-64.49,-1.58
-17.94,52.77,-52.09,-32.95,-64.49,-1.58
-18.03,52.52,-52.22,-33.05,-64.34,-1.58
-18.03,52.52,-52.22,-33.05,-64.34,-1.58
-18.03,52.52,-52.22,-33.05,-64.34,-1.58
-18.03,52.52,-52.22,-33.05,-64.34,-1.58
-18.11,52.40,-52.29,-33.11,-64.22,-1.58
-18.11,52.40,-52.29,-33.11,-64.22,-1.58
-18.11,52.40,-52.29,-33.11,-64.22,-1.58
-18.11,52.40,-52.29,-33.11,-64.22,-1.58
-18.07,52.61,-52.18,-33.05,-64.30,-1.59
-18.07,52.61,-52.18,-33.05,-64.30,-1.59
-18.07,52.61,-52.18,-33.05,-64.30,-1.59
-18.07,52.61,-52.18,-33.05,-64.30,-1.59
-18.17,52.56,-52.20,-33.11,-64.15,-1.60
-18.17,52.56,-52.20,-33.11,-64.15,-1.60
-18.17,52.56,-52.20,-33.11,-64.15,-1.60
-18.17,52.56,-52.20,-33.11,-64.15,-1.60
-18.29,52.36,-52.30,-33.23,-63.95,-1.60
-18.29,52.36,-52.30,-33.23,-63.95,-1.60
-18.29,52.36,-52.30,-33.23,-63.95,-1.60
-18.29,52.36,-52.30,-33.23,-63.95,-1.60
-18.43,52.10,-52.43,-33.36,-63.74,-1.60
-18.43,52.10,-52.43,-33.36,-63.74,-1.60
-18.43,52.10,-52.43,-33.36,-63.74,-1.60
-18.43,52.10,-52.43,-33.36,-63.74,-1.60
-18.53,51.87,-52.54,-33.48,-63.57,-1.60
-18.53,51.87,-52.54,-33.48,-63.57,-1.60
-18.53,51.87,-52.54,-33.48,-63.57,-1.60
-18.53,51.87,-52.54,-33.48,-63.57,-1.60
-18.60,51.77,-52.59,-33.54,-63.47,-1.60
-18.60,51.77,-52.59,-33.54,-63.47,-1.60
-18.60,51.77,-52.59,-33.54,-63.47,-1.60
-18.60,51.77,-52.59,-33.54,-63.47,-1.60
-18.55,51.98,-52.48,-33.46,-63.55,-1.61
-18.55,51.98,-52.48,-33.46,-63.55,-1.61
-18.55,51.98,-52.48,-33.46,-63.55,-1.61
-18.55,51.98,-52.48,-33.46,-63.55,-1.61
-18.65,52.27,-52.34,-33.41,-63.48,-1.61
-18.65,52.27,-52.34,-33.41,-63.48,-1.61
-18.65,52.27,-52.34,-33.41,-63.48,-1.61
-18.65,52.27,-52.34,-33.41,-63.48,-1.61
-18.79,52.59,-52.18,-33.36,-63.35,-1.62
-18.79,52.59,-52.18,-33.36,-63.35,-1.62
-18.79,52.59,-52.18,-33.36,-63.35,-1.62
-18.79,52.59,-52.18,-33.36,-63.35,-1.62
-18.97,52.92,-52.02,-33.32,-63.19,-1.62
-18.97,52.92,-52.02,-33.32,-63.19,-1.62
-18.97,52.92,-52.02,-33.32,-63.19,-1.62
-18.97,52.92,-52.02,-33.32,-63.19,-1.62
-19.18,53.24,-51.86,-33.28,-63.00,-1.62
-19.18,53.24,-51.86,-33.28,-63.00,-1.62
-19.18,53.24,-51.86,-33.28,-63.00,-1.62
-19.18,53.24,-51.86,-33.28,-63.00,-1.62
-19.39,53.56,-51.71,-33.24,-62.80,-1.62
-19.39,53.56,-51.71,-33.24,-62.80,-1.62
-19.39,53.56,-51.71,-33.24,-62.80,-1.62
-19.39,53.56,-51.71,-33.24,-62.80,-1.62
-19.18,53.26,-51.85,-33.27,-63.00,-1.62
-19.18,53.26,-51.85,-33.27,-63.00,-1.62
-19.18,53.26,-51.85,-33.27,-63.00,-1.62
-19.18,53.26,-51.85,-33.27,-63.00,-1.62
-19.31,53.22,-51.88,-33.31,-62.92,-1.63
-19.31,53.22,-51.88,-33.31,-62.92,-1.63
-19.31,53.22,-51.88,-33.31,-62.92,-1.63
-19.31,53.22,-51.88,-33.31,-62.92,-1.63
-19.54,52.83,-52.10,-33.45,-62.78,-1.63
-19.54,52.83,-52.10,-33.45,-62.78,-1.63
-19.54,52.83,-52.10,-33.45,-62.78,-1.63
-19.54,52.83,-52.10,-33.45,-62.78,-1.63
-19.83,52.26,-52.42,-33.65,-62.61,-1.62
-19.83,52.26,-52.42,-33.65,-62.61,-1.62
-19.83,52.26,-52.42,-33.65,-62.61,-1.62
-19.83,52.26,-52.42,-33.65,-62.61,-1.62
-20.10,51.67,-52.75,-33.85,-62.43,-1.62
-20.10,51.67,-52.75,-33.85,-62.43,-1.62
-20.10,51.67,-52.75,-33.85,-62.43,-1.62
-20.10,51.67,-52.75,-33.85,-62.43,-1.62
-20.32,51.23,-53.00,-34.00,-62.28,-1.61
-20.32,51.23,-53.00,-34.00,-62.28,-1.61
-20.32,51.23,-53.00,-34.00,-62.28,-1.61
-20.32,51.23,-53.00,-34.00,-62.28,-1.61
-20.49,50.96,-53.16,-34.10,-62.14,-1.61
-20.49,50.96,-53.16,-34.10,-62.14,-1.61
-20.49,50.96,-53.16,-34.10,-62.14,-1.61
-20.49,50.96,-53.16,-34.10,-62.14,-1.61
-20.78,50.56,-53.39,-34.25,-61.94,-1.60
-20.78,50.56,-53.39,-34.25,-61.94,-1.60
-20.78,50.56,-53.39,-34.25,-61.94,-1.60
-20.78,50.56,-53.39,-34.25,-61.94,-1.60
-21.13,50.11,-53.66,-34.42,-61.71,-1.59
-21.13,50.11,-53.66,-34.42,-61.71,-1.59
-21.13,50.11,-53.66,-34.42,-61.71,-1.59
-21.13,50.11,-53.66,-34.42,-61.71,-1.59
-21.49,49.69,-53.90,-34.58,-61.47,-1.58
-21.49,49.69,-53.90,-34.58,-61.47,-1.58
-21.49,49.69,-53.90,-34.58,-61.47,-1.58
-21.49,49.69,-53.90,-34.58,-61.47,-1.58
-21.78,49.39,-54.08,-34.71,-61.27,-1.57
-21.78,49.39,-54.08,-34.71,-61.27,-1.57
-21.78,49.39,-54.08,-34.71,-61.27,-1.57
-21.78,49.39,-54.08,-34.71,-61.27,-1.57
-21.97,49.26,-54.17,-34.77,-61.12,-1.56
-21.97,49.26,-54.17,-34.77,-61.12,-1.56
-21.97,49.26,-54.17,-34.77,-61.12,-1.56
-21.97,49.26,-54.17,-34.77,-61.12,-1.56
-22.26,49.13,-54.26,-34.84,-60.91,-1.56
-22.26,49.13,-54.26,-34.84,-60.91,-1.56
-22.26,49.13,-54.26,-34.84,-60.91,-1.56
-22.26,49.13,-54.26,-34.84,-60.91,-1.56
-22.64,48.97,-54.37,-34.93,-60.66,-1.55
-22.64,48.97,-54.37,-34.93,-60.66,-1.55
-22.64,48.97,-54.37,-34.93,-60.66,-1.55
-22.64,48.97,-54.37,-34.93,-60.66,-1.55
-23.04,48.83,-54.47,-35.02,-60.40,-1.53
-23.04,48.83,-54.47,-35.02,-60.40,-1.53
-23.04,48.83,-54.47,-35.02,-60.40,-1.53
-23.04,48.83,-54.47,-35.02,-60.40,-1.53
-23.40,48.73,-54.55,-35.09,-60.16,-1.52
-23.40,48.73,-54.55,-35.09,-60.16,-1.52
-23.40,48.73,-54.55,-35.09,-60.16,-1.52
-23.40,48.73,-54.55,-35.09,-60.16,-1.52
-23.64,48.71,-54.57,-35.12,-59.98,-1.52
-23.64,48.71,-54.57,-35.12,-59.98,-1.52
-23.64,48.71,-54.57,-35.12,-59.98,-1.52
-23.64,48.71,-54.57,-35.12,-59.98,-1.52
-23.92,48.75,-54.58,-35.14,-59.78,-1.51
-23.92,48.75,-54.58,-35.14,-59.78,-1.51
-23.92,48.75,-54.58,-35.14,-59.78,-1.51
-23.92,48.75,-54.58,-35.14,-59.78,-1.51
-23.92,48.75,-54.58,-35.14,-59.78,-1.51
-24.31,48.79,-54.60,-35.17,-59.52,-1.50
-24.31,48.79,-54.60,-35.17,-59.52,-1.50
-24.31,48.79,-54.60,-35.17,-59.52,-1.50
-24.31,48.79,-54.60,-35.17,-59.52,-1.50
-24.76,48.83,-54.61,-35.20,-59.23,-1.49
-24.76,48.83,-54.61,-35.20,-59.23,-1.49
-24.76,48.83,-54.61,-35.20,-59.23,-1.49
-24.76,48.83,-54.61,-35.20,-59.23,-1.49
-25.18,48.90,-54.61,-35.22,-58.95,-1.47
-25.18,48.90,-54.61,-35.22,-58.95,-1.47
-25.18,48.90,-54.61,-35.22,-58.95,-1.47
-25.18,48.90,-54.61,-35.22,-58.95,-1.47
-25.50,48.98,-54.60,-35.23,-58.73,-1.47
-25.50,48.98,-54.60,-35.23,-58.73,-1.47
-25.50,48.98,-54.60,-35.23,-58.73,-1.47
-25.50,48.98,-54.60,-35.23,-58.73,-1.47
-25.76,49.11,-54.56,-35.21,-58.54,-1.46
-25.76,49.11,-54.56,-35.21,-58.54,-1.46
-25.76,49.11,-54.56,-35.21,-58.54,-1.46
-25.76,49.11,-54.56,-35.21,-58.54,-1.46
-26.16,49.32,-54.49,-35.20,-58.28,-1.45
-26.16,49.32,-54.49,-35.20,-58.28,-1.45
-26.16,49.32,-54.49,-35.20,-58.28,-1.45
-26.16,49.32,-54.49,-35.20,-58.28,-1.45
-26.44,49.46,-54.44,-35.18,-58.09,-1.44
-26.44,49.46,-54.44,-35.18,-58.09,-1.44
-26.44,49.46,-54.44,-35.18,-58.09,-1.44
-26.44,49.46,-54.44,-35.18,-58.09,-1.44
-26.16,49.41,-54.44,-35.18,-58.27,-1.45
-26.16,49.41,-54.44,-35.18,-58.27,-1.45
-26.16,49.41,-54.44,-35.18,-58.27,-1.45
-26.16,49.41,-54.44,-35.18,-58.27,-1.45
-26.21,49.77,-54.25,-35.10,-58.20,-1.45
-26.21,49.77,-54.25,-35.10,-58.20,-1.45
-26.21,49.77,-54.25,-35.10,-58.20,-1.45
-26.21,49.77,-54.25,-35.10,-58.20,-1.45
-26.29,50.16,-54.04,-35.03,-58.09,-1.45
-26.29,50.16,-54.04,-35.03,-58.09,-1.45
-26.29,50.16,-54.04,-35.03,-58.09,-1.45
-26.29,50.16,-54.04,-35.03,-58.09,-1.45
-26.41,50.55,-53.83,-34.95,-57.95,-1.45
-26.41,50.55,-53.83,-34.95,-57.95,-1.45
-26.41,50.55,-53.83,-34.95,-57.95,-1.45
-26.41,50.55,-53.83,-34.95,-57.95,-1.45
-26.55,50.93,-53.62,-34.89,-57.79,-1.44
-26.55,50.93,-53.62,-34.89,-57.79,-1.44
-26.55,50.93,-53.62,-34.89,-57.79,-1.44
-26.55,50.93,-53.62,-34.89,-57.79,-1.44
-26.71,51.30,-53.42,-34.82,-57.63,-1.44
-26.71,51.30,-53.42,-34.82,-57.63,-1.44
-26.71,51.30,-53.42,-34.82,-57.63,-1.44
-26.71,51.30,-53.42,-34.82,-57.63,-1.44
-26.73,51.33,-53.40,-34.82,-57.60,-1.44
-26.73,51.33,-53.40,-34.82,-57.60,-1.44
-26.73,51.33,-53.40,-34.82,-57.60,-1.44
-26.73,51.33,-53.40,-34.82,-57.60,-1.44
-26.77,51.57,-53.27,-34.76,-57.56,-1.44
-26.77,51.57,-53.27,-34.76,-57.56,-1.44
-26.77,51.57,-53.27,-34.76,-57.56,-1.44
-26.77,51.57,-53.27,-34.76,-57.56,-1.44
-26.93,51.84,-53.11,-34.68,-57.40,-1.44
-26.93,51.84,-53.11,-34.68,-57.40,-1.44
-26.93,51.84,-53.11,-34.68,-57.40,-1.44
-26.93,51.84,-53.11,-34.68,-57.40,-1.44
-27.13,52.07,-52.97,-34.61,-57.21,-1.43
-27.13,52.07,-52.97,-34.61,-57.21,-1.43
-27.13,52.07,-52.97,-34.61,-57.21,-1.43
-27.13,52.07,-52.97,-34.61,-57.21,-1.43
-27.34,52.25,-52.85,-34.55,-57.03,-1.43
-27.34,52.25,-52.85,-34.55,-57.03,-1.43
-27.34,52.25,-52.85,-34.55,-57.03,-1.43
-27.34,52.25,-52.85,-34.55,-57.03,-1.43
-27.49,52.38,-52.77,-34.51,-56.89,-1.42
-27.49,52.38,-52.77,-34.51,-56.89,-1.42
-27.49,52.38,-52.77,-34.51,-56.89,-1.42
-27.49,52.38,-52.77,-34.51,-56.89,-1.42
-27.59,52.45,-52.72,-34.49,-56.80,-1.42
-27.59,52.45,-52.72,-34.49,-56.80,-1.42
-27.59,52.45,-52.72,-34.49,-56.80,-1.42
-27.59,52.45,-52.72,-34.49,-56.80,-1.42
-27.53,52.54,-52.68,-34.48,-56.85,-1.42
-27.53,52.54,-52.68,-34.48,-56.85,-1.42
-27.53,52.54,-52.68,-34.48,-56.85,-1.42
-27.53,52.54,-52.68,-34.48,-56.85,-1.42
-27.73,52.73,-52.57,-34.42,-56.73,-1.42
-27.73,52.73,-52.57,-34.42,-56.73,-1.42
-27.73,52.73,-52.57,-34.42,-56.73,-1.42
-27.73,52.73,-52.57,-34.42,-56.73,-1.42
-28.02,52.84,-52.49,-34.38,-56.56,-1.41
-28.02,52.84,-52.49,-34.38,-56.56,-1.41
-28.02,52.84,-52.49,-34.38,-56.56,-1.41
-28.02,52.84,-52.49,-34.38,-56.56,-1.41
-28.34,52.91,-52.42,-34.34,-56.38,-1.40
-28.34,52.91,-52.42,-34.34,-56.38,-1.40
-28.34,52.91,-52.42,-34.34,-56.38,-1.40
-28.34,52.91,-52.42,-34.34,-56.38,-1.40
-28.63,52.95,-52.38,-34.30,-56.22,-1.39
-28.63,52.95,-52.38,-34.30,-56.22,-1.39
-28.63,52.95,-52.38,-34.30,-56.22,-1.39
-28.63,52.95,-52.38,-34.30,-56.22,-1.39
-28.83,52.98,-52.34,-34.28,-56.10,-1.39
-28.83,52.98,-52.34,-34.28,-56.10,-1.39
-28.83,52.98,-52.34,-34.28,-56.10,-1.39
-28.83,52.98,-52.34,-34.28,-56.10,-1.39
-28.65,53.15,-52.28,-34.27,-56.18,-1.39
-28.65,53.15,-52.28,-34.27,-56.18,-1.39
-28.65,53.15,-52.28,-34.27,-56.18,-1.39
-28.65,53.15,-52.28,-34.27,-56.18,-1.39
-28.74,53.62,-52.04,-34.20,-56.04,-1.39
-28.74,53.62,-52.04,-34.20,-56.04,-1.39
-28.74,53.62,-52.04,-34.20,-56.04,-1.39
-28.74,53.62,-52.04,-34.20,-56.04,-1.39
-28.87,54.17,-51.76,-34.12,-55.85,-1.38
-28.87,54.17,-51.76,-34.12,-55.85,-1.38
-28.87,54.17,-51.76,-34.12,-55.85,-1.38
-28.87,54.17,-51.76,-34.12,-55.85,-1.38
-29.02,54.70,-51.49,-34.04,-55.65,-1.38
-29.02,54.70,-51.49,-34.04,-55.65,-1.38
-29.02,54.70,-51.49,-34.04,-55.65,-1.38
-29.02,54.70,-51.49,-34.04,-55.65,-1.38
-29.15,55.13,-51.28,-33.99,-55.48,-1.37
-29.15,55.13,-51.28,-33.99,-55.48,-1.37
-29.15,55.13,-51.28,-33.99,-55.48,-1.37
-29.15,55.13,-51.28,-33.99,-55.48,-1.37
-29.22,55.37,-51.15,-33.95,-55.38,-1.36
-29.22,55.37,-51.15,-33.95,-55.38,-1.36
-29.22,55.37,-51.15,-33.95,-55.38,-1.36
-29.22,55.37,-51.15,-33.95,-55.38,-1.36
-29.15,55.18,-51.25,-33.98,-55.47,-1.37
-29.15,55.18,-51.25,-33.98,-55.47,-1.37
-29.15,55.18,-51.25,-33.98,-55.47,-1.37
-29.15,55.18,-51.25,-33.98,-55.47,-1.37
-29.27,55.36,-51.15,-33.93,-55.40,-1.37
-29.27,55.36,-51.15,-33.93,-55.40,-1.37
-29.27,55.36,-51.15,-33.93,-55.40,-1.37
-29.27,55.36,-51.15,-33.93,-55.40,-1.37
-29.51,55.44,-51.10,-33.89,-55.29,-1.36
-29.51,55.44,-51.10,-33.89,-55.29,-1.36
-29.51,55.44,-51.10,-33.89,-55.29,-1.36
-29.51,55.44,-51.10,-33.89,-55.29,-1.36
-29.84,55.45,-51.07,-33.84,-55.17,-1.36
-29.84,55.45,-51.07,-33.84,-55.17,-1.36
-29.84,55.45,-51.07,-33.84,-55.17,-1.36
-29.84,55.45,-51.07,-33.84,-55.17,-1.36
-30.21,55.43,-51.06,-33.80,-55.03,-1.35
-30.21,55.43,-51.06,-33.80,-55.03,-1.35
-30.21,55.43,-51.06,-33.80,-55.03,-1.35
-30.21,55.43,-51.06,-33.80,-55.03,-1.35
-30.61,55.39,-51.06,-33.77,-54.88,-1.34
-30.61,55.39,-51.06,-33.77,-54.88,-1.34
-30.61,55.39,-51.06,-33.77,-54.88,-1.34
-30.61,55.39,-51.06,-33.77,-54.88,-1.34
-30.62,55.38,-51.06,-33.77,-54.88,-1.34
-30.62,55.38,-51.06,-33.77,-54.88,-1.34
-30.62,55.38,-51.06,-33.77,-54.88,-1.34
-30.62,55.38,-51.06,-33.77,-54.88,-1.34
-30.64,55.64,-50.93,-33.73,-54.81,-1.34
